date,PM25,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,PM25_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI,AQI,code,
2015_1_21,101.04500000000002,139.5475,30.7375,65.0125,1.11,37.765,5.1225,1.705,281.8125,69.5625,102163.185,132.55625000000003,94.77375,50.307291666666664,81.265625,27.750000000000004,18.8825,132.55625000000003,310117,
2015_1_22,133.16,143.32500000000002,40.8675,62.6725,1.6750000000000003,12.775,4.8075,-5.4125,277.135,75.44,102546.67,175.94285714285715,96.66250000000001,54.528125,78.340625,41.87500000000001,6.3875,175.94285714285715,310117,
2015_1_23,131.3825,138.885,28.91,71.03250000000001,1.4275000000000002,32.724999999999994,-1.94,1.3325,277.46250000000003,71.585,102481.76749999999,173.4035714285714,94.4425,48.18333333333334,88.79062500000002,35.68750000000001,16.362499999999997,173.4035714285714,310117,
2015_1_24,108.35249999999999,125.5975,24.9975,76.0375,1.1950000000000003,46.52,-4.205,5.1575,282.60249999999996,74.1875,102341.7275,141.69062499999998,87.79875,41.6625,95.046875,29.875000000000007,23.26,141.69062499999998,310117,
2015_1_25,121.7025,138.13250000000002,25.635,69.935,1.4775,25.3125,1.4075,3.195,284.395,81.4975,102193.8925,159.575,94.06625000000001,42.725,87.41875,36.9375,12.65625,159.575,310117,
2015_1_26,124.48249999999999,113.8625,25.665000000000003,61.9625,1.5975,8.71,0.855,-4.77,280.4125,83.32,102410.8275,163.54642857142855,81.93125,42.775000000000006,77.453125,39.9375,4.355,163.54642857142855,310117,
2015_1_27,65.9725,75.4875,25.0625,44.7975,1.115,27.3975,-1.85,-8.469999999999999,278.8075,74.5425,102825.2225,88.71562499999999,62.74375,41.770833333333336,55.996875,27.875,13.69875,88.71562499999999,310117,
2015_1_28,27.477500000000003,47.955,25.515,44.315,0.84,29.0625,-2.8525,-6.8999999999999995,277.7125,69.7625,102899.485,39.25357142857143,47.955,42.525000000000006,55.39375,21.0,14.53125,55.39375,310117,
2015_1_29,23.02,25.92,19.275000000000002,56.4875,0.925,18.6875,-1.5825,-5.365,277.705,90.0025,102672.2225,32.885714285714286,25.92,32.12500000000001,70.609375,23.125,9.34375,70.609375,310117,
2015_1_30,79.19749999999999,85.0275,27.8675,49.86,1.125,28.0125,2.5050000000000003,-7.075,275.7975,72.375,103005.495,105.24687499999999,67.51375,46.44583333333333,62.325,28.125,14.00625,105.24687499999999,310117,
2015_1_31,50.265,67.315,34.5625,49.625,1.06,31.7325,0.33,-7.2875,276.065,67.06,103457.3325,69.08125,58.6575,51.901041666666664,62.03125,26.5,15.86625,69.08125,310117,
2015_2_1,29.7425,52.775,31.6025,57.7275,0.8825,21.205000000000002,-1.2000000000000002,-5.215,277.4525,75.05,103392.565,42.489285714285714,51.3875,50.66770833333333,72.159375,22.0625,10.602500000000001,72.159375,310117,
2015_2_2,57.8275,72.7225,33.085,72.22999999999999,1.0675,8.9175,-1.7449999999999999,-3.8425,278.21999999999997,82.1275,103215.7775,78.534375,61.36125,51.28541666666667,90.2875,26.687499999999996,4.45875,90.2875,310117,
2015_2_3,53.86,73.29,34.06,78.785,1.0775,10.44,0.26999999999999996,-4.2225,278.3525,77.25999999999999,103056.68,73.575,61.645,51.69166666666667,98.48124999999999,26.937499999999996,5.22,98.48124999999999,310117,
2015_2_4,164.15500000000003,184.20999999999998,53.9375,78.37,1.545,26.697499999999998,3.5774999999999997,-4.2524999999999995,277.45500000000004,64.915,102822.83,214.15500000000003,117.10499999999999,59.973958333333336,97.9625,38.625,13.348749999999999,214.15500000000003,310117,
2015_2_5,111.30499999999999,121.175,43.47,63.887499999999996,1.3650000000000002,29.0025,3.6275,-6.342499999999999,275.7875,50.4375,102995.79000000001,145.38125,85.5875,55.6125,79.859375,34.12500000000001,14.50125,145.38125,310117,
2015_2_6,79.485,105.3475,32.885,83.015,1.3025,24.375,0.5075000000000001,-1.0175,275.8425,53.4275,102841.70749999999,105.60625,77.67375,51.202083333333334,101.5075,32.5625,12.1875,105.60625,310117,
2015_2_7,102.6575,117.93249999999999,35.582499999999996,88.64750000000001,1.2675,33.5475,1.1525,-0.6699999999999999,278.5825,48.595,102489.16,134.571875,83.96625,52.32604166666667,104.32375,31.6875,16.77375,134.571875,310117,
2015_2_8,63.565,91.69,34.0175,45.2125,1.1825,44.94499999999999,0.355,-9.41,275.8525,58.2925,103189.765,85.70625,70.845,51.67395833333333,56.515625,29.562500000000004,22.472499999999997,85.70625,310117,
2015_2_9,36.2025,57.1625,22.6775,49.2075,1.02,39.0325,0.40249999999999997,-4.827500000000001,274.4975,57.7325,103330.5475,51.503125,53.58125,37.795833333333334,61.509375000000006,25.5,19.51625,61.509375000000006,310117,
2015_2_10,63.162499999999994,73.28,21.685,62.1075,0.8799999999999999,37.195,-0.23500000000000001,2.2725,276.1025,50.87499999999999,102540.66,85.203125,61.64,36.141666666666666,77.634375,21.999999999999996,18.5975,85.203125,310117,
2015_2_11,70.2325,90.00750000000001,23.13,72.6625,0.9950000000000001,48.662499999999994,4.7524999999999995,3.1550000000000002,281.0775,48.18,101624.5175,94.040625,70.00375,38.55,90.828125,24.875000000000004,24.331249999999997,94.040625,310117,
2015_2_12,157.8825,201.5375,51.915,69.9475,1.6099999999999999,35.3,4.48,-2.4475000000000002,281.0975,47.142500000000005,101822.59,207.8825,125.76875,59.13125,87.434375,40.25,17.65,207.8825,310117,
2015_2_13,58.355,73.22749999999999,18.6025,45.8325,0.86,68.6375,-5.895,2.3725,280.83,76.425,102070.035,79.19375,61.613749999999996,31.004166666666666,57.290625000000006,21.5,34.31875,79.19375,310117,
2015_2_14,60.3775,89.685,16.0525,40.442499999999995,0.8925000000000001,87.4025,-3.1275,5.767499999999999,284.6825,73.96000000000001,101999.94,81.721875,69.8425,26.754166666666666,50.553124999999994,22.3125,43.70125,81.721875,310117,
2015_2_15,46.7175,64.845,12.1775,42.41,0.8775000000000001,56.19749999999999,0.4600000000000001,4.005,286.7125,88.745,101678.14000000001,64.646875,57.4225,20.295833333333334,53.012499999999996,21.9375,28.098749999999995,64.646875,310117,
2015_2_16,101.125,102.47749999999999,14.872499999999999,39.035,1.385,34.2225,4.9725,-2.7925000000000004,283.58000000000004,84.9625,101823.75749999999,132.65625,76.23875,24.787499999999998,48.793749999999996,34.625,17.11125,132.65625,310117,
2015_2_17,128.505,178.20999999999998,16.745,45.24,1.495,55.325,0.1325,-3.3025,281.2175,47.25,102217.0475,169.29285714285714,114.10499999999999,27.908333333333335,56.550000000000004,37.375,27.6625,169.29285714285714,310117,
2015_2_18,74.2475,129.695,22.19,43.7025,1.2525000000000002,56.375,-0.8575,-4.7,278.775,57.462500000000006,102744.11249999999,99.059375,89.8475,36.983333333333334,54.628125,31.312500000000004,28.1875,99.059375,310117,
2015_2_19,26.347499999999997,44.22,17.877499999999998,27.0775,0.7250000000000001,62.599999999999994,-2.9924999999999997,-3.6525000000000003,277.89750000000004,65.715,102904.7925,37.63928571428571,44.22,29.79583333333333,33.846875,18.125000000000004,31.299999999999997,44.22,310117,
2015_2_20,13.114999999999998,21.427500000000002,8.0125,17.2,0.545,73.565,-6.602499999999999,5.31,280.935,87.14500000000001,102203.83499999999,18.735714285714284,21.427500000000002,13.354166666666666,21.5,13.625000000000002,36.7825,36.7825,310117,
2015_2_21,44.6575,41.660000000000004,8.715,25.045,0.9650000000000001,30.5825,2.4875,1.9725000000000001,283.765,86.205,101669.39749999999,62.071875,41.660000000000004,14.525,31.306250000000002,24.125000000000004,15.29125,62.071875,310117,
2015_2_22,123.82750000000001,142.0475,15.065000000000001,35.0125,1.4625000000000001,22.545,1.2625,-4.0225,281.13,75.5475,102169.32500000001,162.6107142857143,96.02375,25.108333333333338,43.765625,36.5625,11.2725,162.6107142857143,310117,
2015_2_23,63.63000000000001,149.26500000000001,15.775,34.32,1.175,41.41499999999999,-2.5475000000000003,-2.5949999999999998,278.9425,84.34,102245.67000000001,85.78750000000001,99.63250000000001,26.291666666666668,42.9,29.375,20.707499999999996,99.63250000000001,310117,
2015_2_24,46.57,108.21,9.4175,27.725,0.985,46.895,-3.8025,-0.555,280.43,87.4075,101960.485,64.4625,79.10499999999999,15.695833333333335,34.65625,24.625,23.4475,79.10499999999999,310117,
2015_2_25,23.99,30.55,8.32,41.1025,0.9000000000000001,51.06,-5.4725,-0.3775,282.4325,95.23,101637.5975,34.27142857142857,30.55,13.866666666666667,51.378125,22.500000000000004,25.53,51.378125,310117,
2015_2_26,53.41,66.9525,11.2425,40.38,1.0775,47.4025,-2.7325,-6.3025,281.8575,83.18249999999999,102159.29749999999,73.01249999999999,58.47625,18.7375,50.475,26.937499999999996,23.70125,73.01249999999999,310117,
2015_2_27,25.1575,39.5525,12.559999999999999,40.495000000000005,0.9025000000000001,52.724999999999994,-7.75,-4.8675,279.63,73.64,102701.9875,35.93928571428572,39.5525,20.933333333333334,50.618750000000006,22.562500000000004,26.362499999999997,50.618750000000006,310117,
2015_2_28,17.977500000000003,18.5025,10.8625,43.0175,0.8625,42.0,-4.545,-5.03,279.4325,90.36,102330.2325,25.68214285714286,18.5025,18.104166666666668,53.771874999999994,21.5625,21.0,53.771874999999994,310117,
2015_3_1,69.6425,78.0025,18.287499999999998,37.447500000000005,0.9924999999999999,49.255,3.73,-4.9525,278.675,64.375,102509.165,93.303125,64.00125,30.479166666666664,46.809375,24.8125,24.6275,93.303125,310117,
2015_3_2,93.6025,100.43749999999999,17.5675,47.2,0.9575,64.035,-2.7274999999999996,4.0200000000000005,280.04499999999996,64.43,102032.7375,123.25312500000001,75.21875,29.279166666666665,59.0,23.9375,32.0175,123.25312500000001,310117,
2015_3_3,76.8275,86.545,17.240000000000002,38.0675,1.0050000000000001,60.402499999999996,4.26,-1.4100000000000001,282.15250000000003,70.0,101638.145,102.284375,68.27250000000001,28.733333333333338,47.584375,25.125000000000004,30.201249999999998,102.284375,310117,
2015_3_4,27.1075,74.91,21.8375,39.9225,1.02,51.325,-1.1625,-6.615,277.09250000000003,58.28,102660.215,38.725,62.455,36.395833333333336,49.903125,25.5,25.6625,62.455,310117,
2015_3_5,22.5325,47.572500000000005,15.25,44.489999999999995,0.855,42.730000000000004,-4.452500000000001,-3.7875,277.75249999999994,73.33,102708.28749999999,32.18928571428572,47.572500000000005,25.416666666666668,55.6125,21.375,21.365000000000002,55.6125,310117,
2015_3_6,40.155,54.864999999999995,19.185000000000002,51.817499999999995,0.9524999999999999,35.8375,-2.8125,-2.9075,278.675,76.2575,102422.70999999999,56.44375,52.4325,31.975000000000005,64.771875,23.812499999999996,17.91875,64.771875,310117,
2015_3_7,50.1,60.712500000000006,19.884999999999998,61.254999999999995,0.9550000000000001,39.1225,-2.9425,-2.1799999999999997,279.0375,74.1,102372.85250000001,68.875,55.35625,33.141666666666666,76.56875,23.875,19.56125,76.56875,310117,
2015_3_8,30.615000000000002,31.835,8.0775,50.779999999999994,0.75,34.957499999999996,-3.04,1.31,280.7625,93.83,102043.32250000001,43.73571428571429,31.835,13.462500000000002,63.474999999999994,18.75,17.478749999999998,63.474999999999994,310117,
2015_3_9,52.004999999999995,58.735,17.455,42.915,1.0725,52.2525,1.3399999999999999,-8.53,280.82,76.09,102643.535,71.25625,54.3675,29.091666666666665,53.64375,26.8125,26.12625,71.25625,310117,
2015_3_10,29.875,65.705,21.880000000000003,40.48500000000001,0.955,56.567499999999995,-1.2175,-5.6975,276.45250000000004,56.7175,103302.0175,42.67857142857143,57.8525,36.466666666666676,50.60625000000001,23.875,28.283749999999998,57.8525,310117,
2015_3_11,41.315,62.425,17.0125,57.5775,0.8175000000000001,46.085,-1.485,1.8875,277.445,55.487500000000004,102789.3575,57.89375,56.2125,28.354166666666668,71.971875,20.437500000000004,23.0425,71.971875,310117,
2015_3_12,71.11749999999999,94.135,25.9075,64.395,0.9025,77.515,-0.5825,3.9750000000000005,281.40250000000003,58.295,102295.64,95.146875,72.0675,43.17916666666667,80.49374999999999,22.5625,38.7575,95.146875,310117,
2015_3_13,82.565,114.80000000000001,24.745,80.9675,1.0225,71.7775,0.9175,4.7525,285.00750000000005,64.57,102025.20000000001,109.45625,82.4,41.24166666666667,100.48375,25.5625,35.88875,109.45625,310117,
2015_3_14,111.2825,120.31,20.7775,81.3425,1.3099999999999998,48.7325,-4.385,-1.6500000000000001,283.81,82.0725,102249.05249999999,145.353125,85.155,34.62916666666667,100.67125,32.74999999999999,24.36625,145.353125,310117,
2015_3_15,55.5125,57.175,9.1625,42.68,0.8300000000000001,74.8325,-6.477500000000001,-0.345,283.695,94.97500000000001,102080.11499999999,75.640625,53.5875,15.270833333333334,53.35,20.75,37.41625,75.640625,310117,
2015_3_16,29.292499999999997,29.395000000000003,8.4325,38.745,0.6875,61.73499999999999,-5.702500000000001,1.8900000000000001,285.0475,94.88999999999999,101904.68250000001,41.84642857142857,29.395000000000003,14.054166666666665,48.43125,17.1875,30.867499999999996,48.43125,310117,
2015_3_17,32.2675,40.147499999999994,11.674999999999999,43.3275,0.7725,57.607499999999995,-5.5600000000000005,4.1625,287.0225,99.2,101307.85749999998,46.09642857142857,40.147499999999994,19.458333333333332,54.159375,19.3125,28.803749999999997,54.159375,310117,
2015_3_18,48.83,49.1475,14.117500000000001,55.642500000000005,1.105,23.4575,5.0375000000000005,2.96,290.8075,88.0125,100729.83499999999,67.2875,49.1475,23.52916666666667,69.55312500000001,27.625,11.72875,69.55312500000001,310117,
2015_3_19,80.81,88.315,25.2325,61.27250000000001,1.315,40.987500000000004,1.34,-2.415,284.56500000000005,85.3075,101644.885,107.2625,69.1575,42.054166666666674,76.59062500000002,32.875,20.493750000000002,107.2625,310117,
2015_3_20,74.78750000000001,74.875,14.479999999999999,67.84,1.135,38.120000000000005,-2.3125,-1.8675000000000002,282.97,91.2325,102004.9025,99.73437500000001,62.4375,24.133333333333333,84.80000000000001,28.375,19.060000000000002,99.73437500000001,310117,
2015_3_21,88.1925,98.35,20.4525,76.3975,1.2850000000000001,41.057500000000005,2.29,-0.8999999999999999,286.275,78.405,102085.095,116.490625,74.175,34.087500000000006,95.49687499999999,32.125,20.528750000000002,116.490625,310117,
2015_3_22,74.8775,137.3525,28.412499999999998,73.955,1.25,51.265,-3.7800000000000002,-2.8899999999999997,286.27750000000003,50.3325,102374.3125,99.846875,93.67625,47.354166666666664,92.44375,31.25,25.6325,99.846875,310117,
2015_3_23,28.56,90.00999999999999,17.715,54.8675,0.8575,43.905,-6.135000000000001,-2.225,283.3375,71.4275,102722.2175,40.8,70.005,29.525000000000002,68.584375,21.4375,21.9525,70.005,310117,
2015_3_24,19.0,55.082499999999996,16.82,52.25,0.7575000000000001,53.33,-6.175,-3.4875000000000003,282.40999999999997,58.83,103285.6225,27.142857142857142,52.54125,28.033333333333335,65.3125,18.9375,26.665,65.3125,310117,
2015_3_25,23.07,48.325,12.9275,42.4,0.6625000000000001,72.7275,-6.6625000000000005,-1.2875,282.465,60.092499999999994,103379.36499999999,32.957142857142856,48.325,21.545833333333334,53.0,16.562500000000004,36.36375,53.0,310117,
2015_3_26,23.9525,42.3125,9.4375,36.47,0.6025,82.8575,-6.635,-0.13,283.5725,74.8125,103173.585,34.21785714285714,42.3125,15.729166666666668,45.5875,15.0625,41.42875,45.5875,310117,
2015_3_27,37.18,41.7675,13.627500000000001,57.9675,0.9450000000000001,53.94,-3.1325,-2.8975000000000004,283.0625,89.12750000000001,102589.695,52.725,41.7675,22.712500000000002,72.459375,23.625,26.97,72.459375,310117,
2015_3_28,81.155,94.6825,22.0475,66.74,1.0125,59.9075,0.8700000000000001,2.1575,284.435,84.425,101980.28,107.69375,72.34125,36.74583333333334,83.425,25.3125,29.95375,107.69375,310117,
2015_3_29,78.17,90.6325,18.505,56.8675,0.9675,88.6,-0.04249999999999999,2.8899999999999997,288.68,68.4075,101834.5775,103.9625,70.31625,30.841666666666665,71.084375,24.1875,44.3,103.9625,310117,
2015_3_30,37.42,47.015,11.3475,36.9825,0.7425,83.25999999999999,-5.61,7.510000000000001,287.1925,87.16,101674.555,53.025000000000006,47.015,18.9125,46.228125000000006,18.5625,41.629999999999995,53.025000000000006,310117,
2015_3_31,57.7775,71.94749999999999,17.2575,50.614999999999995,0.9175000000000001,78.5375,-0.6525000000000001,4.21,293.32,82.99000000000001,101247.19,78.47187500000001,60.973749999999995,28.762500000000003,63.26875,22.937500000000004,39.26875,78.47187500000001,310117,
2015_4_1,63.227500000000006,76.9625,16.987499999999997,67.3875,1.095,41.58,-5.72,0.6924999999999999,291.36,90.83999999999999,101179.7275,85.28437500000001,63.48125,28.312499999999996,84.234375,27.375,20.79,85.28437500000001,310117,
2015_4_2,37.817499999999995,58.1375,14.9425,43.7825,0.7825,56.144999999999996,-1.9475,6.03,294.89,81.6,100328.195,53.521874999999994,54.06875,24.90416666666667,54.728125,19.5625,28.072499999999998,54.728125,310117,
2015_4_3,74.6375,66.0375,16.245,53.459999999999994,1.44,32.0775,-1.475,-3.6325,287.51,84.285,100850.23499999999,99.546875,58.01875,27.075000000000003,66.82499999999999,36.0,16.03875,99.546875,310117,
2015_4_4,67.67500000000001,79.765,14.82,50.46000000000001,1.48,55.49,-3.0175,1.005,289.57,90.9625,100908.435,90.84375000000001,64.8825,24.700000000000003,63.07500000000001,37.0,27.745,90.84375000000001,310117,
2015_4_5,74.285,76.5125,21.65,59.4325,1.6875,28.455,-2.5149999999999997,-4.11,287.305,94.60000000000001,101275.785,99.10624999999999,63.25625,36.083333333333336,74.290625,42.1875,14.2275,99.10624999999999,310117,
2015_4_6,17.79,16.205,13.82,40.595,0.9324999999999999,68.5675,-3.2275,-8.375,284.60249999999996,91.175,101908.6225,25.414285714285715,16.205,23.033333333333335,50.74375,23.312499999999996,34.28375,50.74375,310117,
2015_4_7,30.8725,53.68,19.560000000000002,47.28,0.9275,62.059999999999995,-2.6525000000000003,-8.5525,281.9975,74.99000000000001,102612.9375,44.10357142857143,51.84,32.60000000000001,59.1,23.1875,31.029999999999998,59.1,310117,
2015_4_8,50.474999999999994,70.72749999999999,30.3675,54.765,1.0,58.065000000000005,-2.5949999999999998,-6.5525,282.1425,61.927499999999995,102683.19750000001,69.34375,60.363749999999996,50.153125,68.45625,25.0,29.032500000000002,69.34375,310117,
2015_4_9,37.875,61.8275,19.7175,59.735,0.8,63.125,-2.6875,-1.76,282.60249999999996,69.91749999999999,102398.7175,53.59375,55.91375,32.862500000000004,74.66875,20.0,31.5625,74.66875,310117,
2015_4_10,61.834999999999994,79.765,25.755000000000003,66.5325,0.9724999999999999,66.4625,-2.3725,-2.59,284.185,75.0625,102353.24750000001,83.54374999999999,64.8825,42.925000000000004,83.165625,24.312499999999996,33.23125,83.54374999999999,310117,
2015_4_11,51.0325,71.80000000000001,17.345,62.38,0.8325,68.0175,-3.4349999999999996,-0.7875,283.97249999999997,71.8875,102464.31749999999,70.040625,60.900000000000006,28.90833333333333,77.975,20.8125,34.00875,77.975,310117,
2015_4_12,49.019999999999996,65.465,13.670000000000002,40.355000000000004,0.6775,107.27000000000001,-3.7675,2.1625,285.76750000000004,72.8425,101980.03,67.52499999999999,57.7325,22.78333333333334,50.44375000000001,16.9375,56.058333333333344,67.52499999999999,310117,
2015_4_13,42.0925,73.6025,14.2025,28.5275,0.7150000000000001,68.90249999999999,9.1125,-2.8475,284.1275,57.230000000000004,101790.94,58.865625,61.80125,23.670833333333334,35.659375,17.875000000000004,34.451249999999995,61.80125,310117,
2015_4_14,58.9775,75.4675,14.3375,46.71000000000001,0.8225,82.5975,9.982499999999998,-1.575,283.75,65.07249999999999,101498.18,79.971875,62.73375,23.895833333333336,58.38750000000001,20.5625,41.29875,79.971875,310117,
2015_4_15,69.97,102.7025,29.6275,79.75500000000001,0.9375,71.7375,3.0125,5.682499999999999,288.71999999999997,51.7825,101329.52249999999,93.7125,76.35125,49.37916666666667,99.69375000000001,23.4375,35.86875,99.69375000000001,310117,
2015_4_16,65.22749999999999,125.06,27.395000000000003,70.44,1.0525,56.0,1.915,-0.245,290.62,65.70249999999999,101397.63500000001,87.78437499999998,87.53,45.65833333333334,88.05,26.3125,28.0,88.05,310117,
2015_4_17,36.650000000000006,117.69999999999999,11.5075,35.2975,0.63,75.7825,-7.055,3.4875,287.0125,71.615,101640.8425,52.06250000000001,83.85,19.179166666666667,44.121875,15.75,37.89125,83.85,310117,
2015_4_18,59.0775,93.7575,17.5975,49.802499999999995,0.8474999999999999,67.965,-1.3275,5.300000000000001,293.49,81.19999999999999,100959.655,80.096875,71.87875,29.32916666666667,62.253125,21.187499999999996,33.9825,80.096875,310117,
2015_4_19,103.53999999999999,108.595,24.295,68.51,1.375,43.747499999999995,-1.5750000000000002,1.8200000000000003,292.7775,84.9525,100522.70249999998,135.67499999999998,79.2975,40.491666666666674,85.6375,34.375,21.873749999999998,135.67499999999998,310117,
2015_4_20,48.4975,68.61250000000001,17.54,44.8675,1.0675,73.625,2.1175,-7.13,285.6575,81.0,101129.055,66.871875,59.306250000000006,29.233333333333334,56.084375,26.687499999999996,36.8125,66.871875,310117,
2015_4_21,49.26,100.4075,31.255000000000003,70.64,1.17,74.44749999999999,-1.66,-2.835,285.8025,66.09249999999999,101853.6875,67.82499999999999,75.20375,50.52291666666667,88.3,29.25,37.223749999999995,88.3,310117,
2015_4_22,71.485,91.725,22.6175,67.85,0.8625,117.78500000000001,-0.1675,2.0025000000000004,288.28,60.8725,102106.05249999999,95.60625,70.8625,37.69583333333333,84.8125,21.5625,64.82083333333334,95.60625,310117,
2015_4_23,60.86500000000001,82.2125,21.9525,59.75500000000001,0.8375,108.7375,-2.0300000000000002,4.285,289.86,42.28,102201.6,82.33125000000001,66.10625,36.587500000000006,74.69375000000001,20.9375,57.28125,82.33125000000001,310117,
2015_4_24,66.0425,105.92750000000001,26.177500000000002,85.22749999999999,0.9449999999999998,57.5475,-1.7975,3.505,290.4325,56.9625,102060.86250000002,88.80312500000001,77.96375,43.62916666666667,102.61375,23.624999999999996,28.77375,102.61375,310117,
2015_4_25,75.0275,100.98249999999999,19.877499999999998,75.9725,0.9875,77.185,-1.8475000000000001,2.4,291.0625,55.612500000000004,102077.36499999999,100.03437500000001,75.49125,33.12916666666666,94.96562499999999,24.6875,38.5925,100.03437500000001,310117,
2015_4_26,46.3475,73.0425,18.8275,42.815,0.7175,115.9375,-3.6325,4.9,290.885,57.995000000000005,101996.3575,64.18437499999999,61.52125,31.37916666666667,53.51875,17.9375,63.28125,64.18437499999999,310117,
2015_4_27,46.17,72.2625,17.1225,29.965,0.725,117.35,-3.7575000000000003,6.0874999999999995,290.9925,81.14500000000001,101505.9375,63.962500000000006,61.13125,28.537499999999998,37.45625,18.125,64.45833333333333,64.45833333333333,310117,
