date,PM25,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,PM25_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI,AQI,code,
2015_1_28,37.729827586206895,63.92913793103448,20.17465517241379,13.387241379310352,0.7387931034482755,31.136551724137938,1.6191379310344827,-0.8160344827586208,265.2713793103448,74.61448275862071,83600.52224137928,53.41228448275862,56.964568965517245,33.62442528735632,16.734051724137938,18.46982758620689,15.568275862068969,56.964568965517245,640500,
2015_1_29,19.929137931034486,40.3739655172414,12.079655172413792,6.672068965517244,0.4286206896551722,42.457241379310354,1.2775862068965513,-2.794310344827587,263.30689655172415,44.7112068965517,84041.1577586207,28.47019704433498,40.3739655172414,20.132758620689653,8.340086206896554,10.715517241379304,21.228620689655177,40.3739655172414,640500,
2015_1_30,47.10137931034483,67.79137931034482,30.98982758620689,15.992413793103449,0.8951724137931036,37.52431034482758,-3.3544827586206902,2.613103448275864,264.386724137931,62.02068965517242,83959.10827586209,65.12672413793103,58.89568965517241,50.41242816091954,19.99051724137931,22.37931034482759,18.76215517241379,65.12672413793103,640500,
2015_1_31,52.87137931034482,65.19275862068963,30.20224137931034,13.899827586206893,0.8651724137931032,43.55051724137932,-1.9572413793103445,5.392758620689658,265.1241379310345,78.30413793103448,83874.60603448274,72.33922413793103,57.596379310344815,50.08426724137931,17.374784482758617,21.62931034482758,21.77525862068966,72.33922413793103,640500,
2015_2_1,75.82862068965518,79.10465517241381,21.225,13.44551724137931,1.0403448275862068,40.60551724137933,0.2629310344827586,4.9094827586206895,268.35310344827593,66.99431034482757,83517.26155172414,101.03577586206897,64.5523275862069,35.37500000000001,16.806896551724137,26.00862068965517,20.302758620689666,101.03577586206897,640500,
2015_2_2,78.4663793103448,86.25344827586208,20.05379310344827,14.079482758620689,1.0458620689655171,41.34862068965518,2.4177586206896553,0.41982758620689703,269.1024137931035,69.63517241379309,83758.97448275861,104.332974137931,68.12672413793103,33.42298850574712,17.59935344827586,26.14655172413793,20.67431034482759,104.332974137931,640500,
2015_2_3,86.73793103448276,87.1355172413793,19.08827586206897,13.326896551724136,0.9987931034482763,41.44517241379311,1.2796551724137928,-3.3470689655172423,267.36431034482763,81.05655172413795,84547.63758620691,114.67241379310344,68.56775862068966,31.813793103448283,16.65862068965517,24.969827586206907,20.722586206896555,114.67241379310344,640500,
2015_2_4,55.8101724137931,59.434827586206886,21.89396551724139,12.018103448275857,0.7072413793103446,44.08793103448276,-1.357586206896552,-1.8956896551724143,264.9755172413793,75.0356896551724,84644.2651724138,76.01271551724138,54.71741379310345,36.489942528735654,15.022629310344822,17.681034482758616,22.04396551724138,76.01271551724138,640500,
2015_2_5,41.99896551724137,53.17224137931035,23.289482758620686,16.09586206896552,0.8475862068965516,47.644137931034486,-2.033448275862068,3.644137931034483,265.85086206896557,47.06258620689656,84243.84931034484,58.74870689655172,51.586120689655175,38.815804597701145,20.1198275862069,21.18965517241379,23.822068965517243,58.74870689655172,640500,
2015_2_6,44.00224137931035,61.84068965517241,20.168793103448277,14.758620689655174,0.806206896551724,38.322931034482764,3.7184482758620696,-2.5082758620689654,266.28948275862064,58.73775862068966,83870.28499999999,61.25280172413794,55.920344827586206,33.6146551724138,18.448275862068968,20.1551724137931,19.161465517241382,61.25280172413794,640500,
2015_2_7,26.241551724137928,56.322068965517275,8.770344827586205,6.793965517241376,0.47620689655172416,51.404137931034484,3.296724137931035,-4.245517241379311,265.918448275862,63.18465517241379,84277.7646551724,37.487931034482756,53.16103448275864,14.617241379310343,8.49245689655172,11.905172413793103,25.702068965517242,53.16103448275864,640500,
2015_2_8,44.64155172413796,80.4929310344828,18.406206896551726,13.491896551724137,0.8049999999999998,54.228793103448275,0.8520689655172414,6.576724137931033,269.75344827586207,46.66620689655173,83764.24310344826,62.051939655172454,65.2464655172414,30.677011494252877,16.86487068965517,20.124999999999996,27.114396551724138,65.2464655172414,640500,
2015_2_9,62.844655172413816,89.52327586206899,19.732413793103444,18.250862068965517,1.0198275862068966,49.57241379310344,1.969655172413793,2.789827586206897,270.78706896551734,57.28206896551721,83770.20931034484,84.80581896551726,69.7616379310345,32.88735632183907,22.813577586206897,25.495689655172416,24.78620689655172,84.80581896551726,640500,
2015_2_10,45.16637931034482,85.80655172413793,10.357068965517241,10.54603448275862,0.6453448275862069,52.08,7.123448275862072,-5.208793103448275,270.71413793103454,46.75551724137931,83740.93482758626,62.70797413793103,67.90327586206897,17.261781609195403,13.182543103448275,16.133620689655174,26.04,67.90327586206897,640500,
2015_2_11,20.041551724137932,67.36103448275861,7.155172413793104,6.98396551724138,0.3979310344827586,51.44896551724137,8.468793103448279,-6.293103448275859,272.04275862068965,37.91827586206897,83577.79862068966,28.630788177339902,58.680517241379306,11.92528735632184,8.729956896551725,9.948275862068966,25.724482758620685,58.680517241379306,640500,
2015_2_12,17.64258620689655,28.04413793103448,8.79103448275862,8.725689655172417,0.5310344827586208,45.44568965517242,5.291551724137929,-4.034655172413794,272.6994827586208,33.261379310344836,83527.75172413792,25.203694581280786,28.04413793103448,14.651724137931035,10.907112068965521,13.27586206896552,22.72284482758621,28.04413793103448,640500,
2015_2_13,41.64258620689657,69.32017241379309,20.39137931034482,14.361724137931033,0.8418965517241377,44.87982758620689,2.972931034482757,6.82448275862069,276.7727586206897,33.1943103448276,83012.16982758621,58.30323275862071,59.660086206896544,33.98563218390804,17.95215517241379,21.04741379310344,22.439913793103447,59.660086206896544,640500,
2015_2_14,57.03655172413795,136.3756896551724,16.67,9.700862068965517,0.7705172413793103,44.4848275862069,6.211379310344827,-2.7065517241379315,275.12499999999994,51.76086206896549,83021.92965517241,77.54568965517244,93.1878448275862,27.78333333333334,12.126077586206897,19.262931034482758,22.24241379310345,93.1878448275862,640500,
2015_2_15,17.82913793103448,71.1741379310345,6.091551724137931,4.757758620689655,0.3443103448275862,56.44948275862066,5.385862068965517,-5.346724137931035,271.686551724138,47.65689655172415,83840.37034482755,25.470197044334974,60.58706896551725,10.152586206896553,5.947198275862069,8.607758620689655,28.22474137931033,60.58706896551725,640500,
2015_2_16,39.949137931034485,91.07275862068965,28.25844827586208,17.26741379310345,0.784137931034483,46.992758620689656,3.0149999999999992,1.7127586206896557,274.40706896551717,28.55379310344827,83595.48120689651,56.18642241379311,70.53637931034483,47.09741379310347,21.584267241379315,19.603448275862075,23.496379310344828,70.53637931034483,640500,
2015_2_17,51.836896551724145,86.23293103448275,34.39672413793104,21.151206896551724,0.9686206896551726,40.11775862068967,-1.0555172413793101,0.4179310344827584,275.24086206896555,36.879655172413784,83400.90879310344,71.04612068965518,68.11646551724138,51.8319683908046,26.439008620689656,24.215517241379313,20.058879310344835,71.04612068965518,640500,
2015_2_18,71.86982758620688,124.02258620689655,35.39793103448276,15.925689655172416,1.0446551724137931,45.132758620689636,-3.457241379310344,6.8963793103448285,275.4753448275862,58.84758620689656,83382.5270689655,96.0872844827586,87.01129310344828,52.24913793103448,19.90711206896552,26.11637931034483,22.566379310344818,96.0872844827586,640500,
2015_2_19,113.84137931034483,144.48689655172413,27.421379310344822,11.323103448275859,1.0993103448275863,46.969137931034474,1.2125862068965514,5.152068965517242,276.828275862069,65.98344827586206,83119.81086206896,148.55172413793105,97.24344827586206,45.70229885057471,14.153879310344823,27.48275862068966,23.484568965517237,148.55172413793105,640500,
2015_2_20,21.01224137931035,45.58741379310344,8.557758620689654,4.094137931034481,0.40724137931034476,49.61706896551723,3.970172413793103,-4.28344827586207,272.1801724137931,55.58431034482758,83381.30637931036,30.017487684729073,45.58741379310344,14.262931034482758,5.117672413793102,10.18103448275862,24.808534482758613,45.58741379310344,640500,
2015_2_21,11.387758620689658,63.9755172413793,4.660689655172415,3.073448275862069,0.31758620689655176,57.944137931034476,3.3906896551724133,-5.960689655172415,268.9534482758621,46.60034482758622,83841.59344827585,16.268226600985226,56.98775862068965,7.767816091954025,3.8418103448275867,7.939655172413794,28.972068965517238,56.98775862068965,640500,
2015_2_22,40.51586206896551,148.22965517241374,26.320172413793106,10.223275862068968,0.6994827586206899,42.390689655172416,0.1925862068965513,1.1568965517241376,270.6720689655172,34.4251724137931,83470.61913793105,56.89482758620689,99.11482758620687,43.86695402298851,12.77909482758621,17.487068965517246,21.195344827586208,99.11482758620687,640500,
2015_2_23,21.927241379310345,53.45327586206898,13.618448275862065,8.777413793103447,0.5208620689655172,46.619482758620684,5.0617241379310345,-2.2670689655172414,273.3565517241379,49.06310344827585,83383.91413793105,31.324630541871922,51.72663793103449,22.697413793103443,10.97176724137931,13.02155172413793,23.309741379310342,51.72663793103449,640500,
2015_2_24,19.95827586206896,55.45379310344827,8.318620689655175,6.017758620689653,0.49689655172413805,51.525,5.937241379310344,-5.113965517241379,273.5122413793103,46.46327586206898,83333.8,28.511822660098513,52.72689655172414,13.864367816091958,7.522198275862067,12.422413793103452,25.7625,52.72689655172414,640500,
2015_2_25,24.991379310344822,99.80396551724141,8.09896551724138,4.802758620689654,0.4255172413793103,57.30896551724139,2.702931034482759,-3.6839655172413783,270.6729310344827,35.54431034482757,83567.51189655176,35.701970443349744,74.9019827586207,13.498275862068967,6.003448275862068,10.637931034482758,28.654482758620695,74.9019827586207,640500,
2015_2_26,34.95965517241379,112.1162068965517,23.046724137931037,8.41931034482759,0.707241379310345,48.50206896551724,-4.136724137931033,3.562758620689654,272.0086206896552,43.033103448275874,83111.93534482757,49.9423645320197,81.05810344827586,38.41120689655173,10.524137931034488,17.681034482758626,24.25103448275862,81.05810344827586,640500,
2015_2_27,40.09603448275863,111.96068965517237,18.439827586206896,9.084310344827587,0.6943103448275862,39.1696551724138,0.512758620689655,0.18017241379310353,270.7612068965517,52.65189655172413,83353.35017241379,56.37004310344829,80.98034482758618,30.733045977011493,11.355387931034484,17.357758620689655,19.5848275862069,80.98034482758618,640500,
2015_2_28,11.018965517241382,23.841379310344816,6.456034482758622,4.325000000000002,0.4420689655172414,58.25327586206897,3.656379310344828,-5.415172413793101,268.25379310344823,41.30344827586206,84146.5,15.741379310344831,23.841379310344816,10.760057471264371,5.406250000000003,11.051724137931036,29.126637931034484,29.126637931034484,640500,
2015_3_1,26.92241379310344,41.32137931034482,14.108793103448274,12.302931034482759,0.918448275862069,50.110344827586204,2.663620689655173,1.6108620689655173,272.36827586206897,34.885862068965515,83716.04448275862,38.46059113300492,41.32137931034482,23.514655172413793,15.378663793103449,22.961206896551726,25.055172413793102,41.32137931034482,640500,
2015_3_2,33.44137931034483,108.87758620689652,4.69655172413793,4.830862068965518,0.5025862068965516,61.495344827586216,5.648275862068964,-7.967586206896553,271.3815517241379,32.531206896551716,83568.06775862069,47.77339901477833,79.43879310344826,7.827586206896551,6.038577586206898,12.564655172413792,30.747672413793108,79.43879310344826,640500,
2015_3_3,25.368448275862075,109.33275862068966,11.123448275862069,4.976896551724138,0.6120689655172413,57.73155172413794,-2.212241379310345,0.7586206896551727,267.9710344827586,50.439310344827604,83508.04034482762,36.24064039408868,79.66637931034484,18.539080459770116,6.221120689655173,15.301724137931034,28.86577586206897,79.66637931034484,640500,
2015_3_4,42.18344827586208,87.02258620689655,27.162931034482746,11.34362068965517,0.8774137931034482,45.06672413793105,-2.5198275862068957,4.604482758620691,269.4129310344828,66.49448275862069,83196.61275862067,58.979310344827596,68.51129310344828,45.271551724137915,14.179525862068962,21.935344827586206,22.533362068965523,68.51129310344828,640500,
2015_3_5,66.01017241379313,93.27293103448277,27.65310344827585,15.63655172413793,1.0277586206896552,44.03655172413793,1.2553448275862067,1.3334482758620685,271.5724137931034,51.63275862068967,83325.84965517241,88.76271551724142,71.63646551724139,46.08850574712642,19.545689655172414,25.69396551724138,22.018275862068965,88.76271551724142,640500,
2015_3_6,44.41775862068965,75.28879310344826,27.415172413793105,15.567931034482758,0.9600000000000002,49.87982758620692,2.48,0.08965517241379306,275.3734482758621,31.713620689655183,83338.90862068966,61.77219827586207,62.64439655172413,45.69195402298851,19.459913793103446,24.000000000000004,24.93991379310346,62.64439655172413,640500,
2015_3_7,40.140000000000015,76.37793103448277,13.97603448275862,10.657586206896553,0.8817241379310345,49.445862068965525,1.9489655172413793,-1.0072413793103447,276.17586206896544,40.99206896551724,83360.41362068964,56.42500000000002,63.188965517241385,23.2933908045977,13.321982758620692,22.043103448275865,24.722931034482762,63.188965517241385,640500,
2015_3_8,30.851551724137924,77.6843103448276,13.011724137931036,8.753793103448277,0.5746551724137933,51.865,1.6929310344827584,-3.028793103448278,275.2355172413793,39.07931034482759,83863.97120689657,44.07364532019704,63.8421551724138,21.686206896551727,10.942241379310346,14.366379310344831,25.9325,63.8421551724138,640500,
2015_3_9,22.83862068965517,59.75568965517241,21.44034482758621,9.185172413793106,0.6025862068965518,42.75310344827586,-3.9281034482758628,-2.1122413793103445,270.27603448275863,55.68120689655171,84329.51396551724,32.62660098522167,54.8778448275862,35.73390804597702,11.481465517241382,15.064655172413795,21.37655172413793,54.8778448275862,640500,
2015_3_10,42.13724137931035,70.63706896551724,28.10120689655172,15.771379310344825,0.8872413793103449,36.341724137931045,-1.542413793103448,-0.7874137931034484,271.8458620689655,61.04672413793105,84106.7925862069,58.92155172413794,60.31853448275862,46.8353448275862,19.71422413793103,22.181034482758623,18.170862068965523,60.31853448275862,640500,
2015_3_11,36.080517241379304,71.92034482758619,24.84431034482758,18.224999999999994,0.9136206896551723,47.90741379310344,3.1949999999999994,-0.2837931034482757,275.3956896551724,27.06396551724137,83959.33896551722,51.35064655172413,60.960172413793096,41.407183908045965,22.781249999999993,22.840517241379306,23.95370689655172,60.960172413793096,640500,
2015_3_12,37.31706896551724,73.54241379310344,21.538965517241383,15.231034482758618,1.0053448275862071,49.65051724137929,3.396724137931035,-0.48500000000000004,279.2812068965518,26.590862068965517,83517.58431034484,52.89633620689655,61.77120689655172,35.89827586206897,19.038793103448274,25.133620689655178,24.825258620689645,61.77120689655172,640500,
2015_3_13,30.15,79.44310344827588,6.9927586206896555,6.356896551724136,0.5956896551724139,48.91741379310348,2.9355172413793107,-4.6772413793103444,275.68517241379305,32.63706896551724,83844.79706896552,43.07142857142857,64.72155172413794,11.654597701149426,7.946120689655169,14.892241379310347,24.45870689655174,64.72155172413794,640500,
2015_3_14,32.507586206896555,145.23948275862068,6.163448275862069,6.098103448275861,0.541206896551724,58.63879310344827,1.455862068965517,-2.06948275862069,275.3931034482759,37.10172413793103,83893.14172413794,46.43940886699508,97.61974137931034,10.272413793103448,7.622629310344826,13.530172413793101,29.319396551724136,97.61974137931034,640500,
2015_3_15,49.43,143.21482758620692,16.914655172413795,13.879655172413793,0.9291379310344826,55.168793103448266,1.8981034482758623,4.354310344827585,281.44327586206896,34.14327586206896,83298.05551724137,68.0375,96.60741379310346,28.191091954022994,17.349568965517243,23.228448275862064,27.584396551724133,96.60741379310346,640500,
2015_3_16,48.60103448275862,125.33206896551725,13.741379310344826,11.272586206896552,0.8386206896551726,52.32534482758619,0.22000000000000006,-1.8741379310344828,281.3175862068966,31.843620689655182,83218.0472413793,67.00129310344828,87.66603448275862,22.90229885057471,14.090732758620689,20.965517241379313,26.162672413793096,87.66603448275862,640500,
2015_3_17,37.35396551724138,79.97275862068965,20.558620689655175,14.49551724137931,0.6418965517241382,38.40896551724138,-0.6094827586206898,-2.712758620689654,278.6908620689655,32.447758620689655,83334.86362068963,52.94245689655172,64.98637931034483,34.26436781609196,18.119396551724137,16.047413793103456,19.20448275862069,64.98637931034483,640500,
2015_3_18,19.884655172413797,36.762758620689645,7.239999999999999,7.103793103448273,0.3963793103448273,50.09637931034481,1.9612068965517242,-3.887241379310344,277.0706896551725,30.00534482758621,83466.69327586205,28.406650246305425,36.762758620689645,12.066666666666666,8.87974137931034,9.909482758620683,25.048189655172404,36.762758620689645,640500,
2015_3_19,20.877241379310348,52.830862068965516,7.5631034482758634,7.358275862068964,0.5303448275862068,56.09431034482759,1.843793103448276,-1.5829310344827587,277.4672413793104,46.23672413793104,83724.00913793103,29.824630541871926,51.41543103448276,12.605172413793106,9.197844827586204,13.25862068965517,28.047155172413795,51.41543103448276,640500,
2015_3_20,24.23155172413794,84.12431034482758,9.595344827586207,9.787241379310345,0.49586206896551743,61.55155172413793,3.142068965517241,-1.2948275862068965,278.0512068965517,28.176206896551726,84029.79017241379,34.6165024630542,67.06215517241378,15.992241379310345,12.234051724137931,12.396551724137936,30.775775862068965,67.06215517241378,640500,
2015_3_21,48.084827586206906,142.83913793103451,13.028448275862068,14.4648275862069,0.8150000000000002,55.39327586206896,2.6167241379310346,2.5643103448275864,281.04431034482764,28.123275862068958,83650.95758620687,66.35603448275863,96.41956896551726,21.714080459770116,18.081034482758625,20.375000000000004,27.69663793103448,96.41956896551726,640500,
2015_3_22,35.39396551724138,72.75224137931035,14.017586206896555,14.010517241379311,0.7018965517241378,49.480862068965514,0.43224137931034495,-3.2415517241379317,279.91103448275857,29.48603448275863,83891.02344827584,50.49245689655172,61.376120689655174,23.362643678160925,17.51314655172414,17.547413793103445,24.740431034482757,61.376120689655174,640500,
2015_3_23,27.31862068965517,53.8648275862069,16.086724137931036,13.708103448275862,0.5991379310344829,49.811034482758615,-0.8008620689655171,0.44465517241379293,277.65034482758614,44.70603448275864,84209.23741379307,39.02660098522167,51.93241379310345,26.811206896551727,17.135129310344826,14.978448275862071,24.905517241379307,51.93241379310345,640500,
2015_3_24,31.061379310344826,53.47000000000002,11.915172413793105,9.339310344827584,0.6912068965517242,60.63172413793104,0.16293103448275856,3.743275862068967,279.0224137931034,52.567758620689645,84166.96034482757,44.37339901477832,51.735000000000014,19.858620689655176,11.67413793103448,17.280172413793103,30.31586206896552,51.735000000000014,640500,
2015_3_25,35.022758620689665,56.58637931034482,18.280689655172413,9.150862068965512,0.7651724137931035,51.89499999999999,-2.1279310344827587,4.864310344827585,280.6124137931035,59.174137931034466,83705.06586206896,50.02844827586208,53.29318965517241,30.467816091954024,11.43857758620689,19.129310344827587,25.947499999999994,53.29318965517241,640500,
2015_3_26,34.76793103448276,49.562931034482745,18.555344827586207,9.076379310344828,0.8606896551724138,52.9456896551724,-0.6962068965517242,2.9041379310344824,281.6712068965517,61.39362068965515,84037.6144827586,49.66847290640394,49.562931034482745,30.92557471264368,11.345474137931035,21.517241379310345,26.4728448275862,49.66847290640394,640500,
2015_3_27,33.38482758620688,64.15844827586206,9.990517241379314,6.961896551724135,0.6170689655172412,51.15,4.810172413793106,-3.555344827586207,282.464827586207,41.479310344827574,84153.82706896553,47.6926108374384,57.07922413793103,16.650862068965523,8.702370689655169,15.42672413793103,25.575,57.07922413793103,640500,
2015_3_28,36.61431034482759,108.80741379310344,10.930862068965517,10.315172413793103,0.6872413793103449,51.409482758620705,-0.5396551724137933,4.192241379310344,281.0086206896551,35.922241379310336,83769.16396551725,52.01788793103448,79.40370689655171,18.218103448275862,12.89396551724138,17.181034482758623,25.704741379310352,79.40370689655171,640500,
2015_3_29,40.236034482758626,130.27827586206894,10.97810344827586,6.5136206896551725,0.780689655172414,67.60517241379311,3.7986206896551717,9.939137931034482,287.0853448275862,41.554655172413796,82868.5498275862,56.54504310344828,90.13913793103447,18.29683908045977,8.142025862068966,19.51724137931035,33.80258620689656,90.13913793103447,640500,
